lead_id,customer_id,lead_source_id,employee_id,country_id,lead_created_date,converted_to_account,converted_to_sale,converted_to_installation,days_to_account,days_to_sale,days_to_installation,lead_quality_score,created_at
50219,CUST-10219,2,U1011,1,2022-02-13,1,1,1,418.0,418.0,444.0,0.9,2026-05-24 06:07:05.471695
50220,CUST-10220,1,U1014,1,2023-08-25,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50221,CUST-10221,5,U1003,2,2024-01-14,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50222,CUST-10222,6,U1008,3,2023-09-05,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50223,CUST-10223,6,U1016,3,2023-10-14,1,1,1,49.0,49.0,0.0,0.945556,2026-05-24 06:07:05.471695
50224,CUST-10224,5,U1017,1,2022-09-27,1,1,1,424.0,424.0,258.0,0.9,2026-05-24 06:07:05.471695
50225,CUST-10225,6,U1017,2,2023-05-13,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50226,CUST-10226,3,U1008,1,2022-09-03,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50227,CUST-10227,3,U1017,3,2023-04-03,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50228,CUST-10228,6,U1016,1,2024-02-13,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50229,CUST-10229,3,U1016,3,2023-01-18,1,1,1,36.0,36.0,0.0,0.96,2026-05-24 06:07:05.471695
50230,CUST-10230,2,U1003,1,2023-03-12,1,1,1,240.0,240.0,0.0,0.9,2026-05-24 06:07:05.471695
50231,CUST-10231,3,U1003,1,2022-02-19,1,1,1,425.0,425.0,374.0,0.9,2026-05-24 06:07:05.471695
50232,CUST-10232,7,U1003,1,2022-04-12,1,1,1,12.0,12.0,95.0,0.986667,2026-05-24 06:07:05.471695
50233,CUST-10233,4,U1008,1,2022-10-16,1,1,1,336.0,336.0,0.0,0.9,2026-05-24 06:07:05.471695
50234,CUST-10234,1,U1003,1,2023-02-09,1,1,1,285.0,285.0,66.0,0.9,2026-05-24 06:07:05.471695
50235,CUST-10235,5,U1014,1,2022-01-30,1,1,1,598.0,598.0,292.0,0.9,2026-05-24 06:07:05.471695
50236,CUST-10236,6,U1008,1,2024-02-04,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50237,CUST-10237,4,U1014,2,2022-09-18,1,1,1,0.0,0.0,137.0,1.0,2026-05-24 06:07:05.471695
50238,CUST-10238,1,U1017,1,2023-06-23,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50239,CUST-10239,3,U1003,3,2023-11-17,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50240,CUST-10240,1,U1017,1,2023-01-11,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50241,CUST-10241,2,U1011,2,2022-12-17,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50242,CUST-10242,8,U1011,3,2023-02-14,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50243,CUST-10243,5,U1014,3,2022-11-09,1,1,1,267.0,267.0,58.0,0.9,2026-05-24 06:07:05.471695
50244,CUST-10244,7,U1008,1,2023-03-22,1,1,1,24.0,24.0,0.0,0.973333,2026-05-24 06:07:05.471695
50245,CUST-10245,3,U1011,3,2023-08-09,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50246,CUST-10246,2,U1016,1,2023-07-05,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50247,CUST-10247,8,U1016,2,2023-01-01,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50248,CUST-10248,1,U1014,3,2022-03-07,1,1,1,150.0,150.0,93.0,0.9,2026-05-24 06:07:05.471695
50249,CUST-10249,6,U1008,3,2023-10-25,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50250,CUST-10250,6,U1008,3,2023-02-21,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50251,CUST-10251,4,U1011,2,2023-03-24,1,1,1,0.0,0.0,51.0,1.0,2026-05-24 06:07:05.471695
50252,CUST-10252,3,U1017,2,2023-10-12,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50253,CUST-10253,8,U1016,1,2023-04-12,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50254,CUST-10254,6,U1017,1,2022-06-27,1,1,1,53.0,53.0,208.0,0.941111,2026-05-24 06:07:05.471695
50255,CUST-10255,7,U1003,2,2022-03-01,1,1,1,152.0,152.0,20.0,0.9,2026-05-24 06:07:05.471695
50256,CUST-10256,5,U1008,1,2022-11-07,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50257,CUST-10257,6,U1014,3,2022-08-29,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50258,CUST-10258,5,U1003,3,2022-04-24,1,1,1,409.0,409.0,123.0,0.9,2026-05-24 06:07:05.471695
50259,CUST-10259,1,U1014,1,2024-03-19,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50260,CUST-10260,3,U1011,1,2022-12-20,1,1,1,270.0,270.0,0.0,0.9,2026-05-24 06:07:05.471695
50261,CUST-10261,6,U1017,2,2022-08-30,1,1,1,386.0,386.0,0.0,0.9,2026-05-24 06:07:05.471695
50262,CUST-10262,6,U1016,3,2023-10-26,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50263,CUST-10263,5,U1017,2,2022-06-29,1,1,1,399.0,399.0,48.0,0.9,2026-05-24 06:07:05.471695
50264,CUST-10264,3,U1003,3,2023-09-12,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50265,CUST-10265,3,U1003,1,2023-01-18,1,1,1,287.0,287.0,0.0,0.9,2026-05-24 06:07:05.471695
50266,CUST-10266,4,U1003,2,2024-03-13,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50267,CUST-10267,5,U1003,2,2023-10-02,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50268,CUST-10268,1,U1011,2,2022-08-29,1,1,1,349.0,349.0,0.0,0.9,2026-05-24 06:07:05.471695
50269,CUST-10269,2,U1008,2,2022-12-05,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50270,CUST-10270,1,U1014,3,2023-09-14,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50271,CUST-10271,3,U1011,3,2022-07-15,1,1,1,429.0,429.0,197.0,0.9,2026-05-24 06:07:05.471695
50272,CUST-10272,1,U1011,3,2022-03-20,1,1,1,94.0,94.0,122.0,0.9,2026-05-24 06:07:05.471695
50273,CUST-10273,8,U1016,3,2022-01-07,1,1,1,226.0,226.0,57.0,0.9,2026-05-24 06:07:05.471695
50274,CUST-10274,4,U1014,2,2023-12-07,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50275,CUST-10275,8,U1003,1,2022-06-29,1,1,1,0.0,0.0,330.0,1.0,2026-05-24 06:07:05.471695
50276,CUST-10276,5,U1003,2,2022-06-18,1,1,1,379.0,379.0,320.0,0.9,2026-05-24 06:07:05.471695
50277,CUST-10277,7,U1011,2,2022-05-31,1,1,1,294.0,294.0,70.0,0.9,2026-05-24 06:07:05.471695
50278,CUST-10278,2,U1008,1,2022-12-18,1,1,1,366.0,366.0,0.0,0.9,2026-05-24 06:07:05.471695
50279,CUST-10279,8,U1016,2,2022-04-14,1,1,1,476.0,476.0,336.0,0.9,2026-05-24 06:07:05.471695
50280,CUST-10280,2,U1014,1,2023-12-16,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50281,CUST-10281,5,U1014,3,2022-06-27,1,1,1,500.0,500.0,271.0,0.9,2026-05-24 06:07:05.471695
50282,CUST-10282,7,U1011,2,2023-03-21,1,1,1,56.0,56.0,0.0,0.937778,2026-05-24 06:07:05.471695
50283,CUST-10283,6,U1014,3,2024-01-20,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50284,CUST-10284,6,U1014,2,2024-01-06,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50285,CUST-10285,5,U1011,2,2022-03-29,1,1,1,433.0,433.0,149.0,0.9,2026-05-24 06:07:05.471695
50286,CUST-10286,2,U1011,1,2023-12-15,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50287,CUST-10287,7,U1017,1,2022-12-31,1,1,1,0.0,0.0,3.0,1.0,2026-05-24 06:07:05.471695
50288,CUST-10288,1,U1011,3,2022-12-22,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50289,CUST-10289,4,U1003,3,2022-12-12,1,1,1,0.0,0.0,165.0,1.0,2026-05-24 06:07:05.471695
50290,CUST-10290,3,U1017,2,2023-09-07,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50291,CUST-10291,8,U1017,3,2022-11-26,1,1,1,35.0,35.0,0.0,0.961111,2026-05-24 06:07:05.471695
50292,CUST-10292,2,U1017,3,2023-06-02,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50293,CUST-10293,5,U1016,2,2022-01-05,1,1,1,464.0,464.0,472.0,0.9,2026-05-24 06:07:05.471695
50294,CUST-10294,5,U1011,1,2022-07-28,1,1,1,0.0,0.0,324.0,1.0,2026-05-24 06:07:05.471695
50295,CUST-10295,1,U1017,2,2022-10-24,1,1,1,0.0,0.0,99.0,1.0,2026-05-24 06:07:05.471695
50296,CUST-10296,8,U1014,1,2022-03-13,1,1,1,41.0,41.0,305.0,0.954444,2026-05-24 06:07:05.471695
50297,CUST-10297,7,U1003,2,2023-10-22,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50298,CUST-10298,8,U1017,2,2023-10-30,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50299,CUST-10299,2,U1014,1,2022-08-06,1,1,1,161.0,161.0,162.0,0.9,2026-05-24 06:07:05.471695
50300,CUST-10300,2,U1003,2,2023-03-21,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50301,CUST-10301,7,U1016,2,2022-09-09,1,1,1,47.0,47.0,214.0,0.947778,2026-05-24 06:07:05.471695
50302,CUST-10302,3,U1003,1,2023-11-27,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50303,CUST-10303,8,U1017,1,2023-07-16,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50304,CUST-10304,8,U1016,1,2023-04-30,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50305,CUST-10305,5,U1017,1,2022-07-27,1,1,1,334.0,334.0,146.0,0.9,2026-05-24 06:07:05.471695
50306,CUST-10306,2,U1016,2,2022-08-13,1,1,1,431.0,431.0,0.0,0.9,2026-05-24 06:07:05.471695
50307,CUST-10307,6,U1008,2,2024-03-13,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50308,CUST-10308,4,U1017,2,2023-04-13,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50309,CUST-10309,3,U1003,1,2022-11-17,1,1,1,0.0,0.0,125.0,1.0,2026-05-24 06:07:05.471695
50310,CUST-10310,7,U1014,2,2022-09-21,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50311,CUST-10311,1,U1003,2,2022-12-09,1,1,1,126.0,126.0,0.0,0.9,2026-05-24 06:07:05.471695
50312,CUST-10312,8,U1014,3,2023-04-18,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50313,CUST-10313,3,U1017,1,2023-04-06,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50314,CUST-10314,7,U1016,2,2022-11-09,1,1,1,413.0,413.0,0.0,0.9,2026-05-24 06:07:05.471695
50315,CUST-10315,6,U1014,3,2022-03-26,1,1,1,294.0,294.0,371.0,0.9,2026-05-24 06:07:05.471695
50316,CUST-10316,3,U1014,2,2023-12-27,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50317,CUST-10317,6,U1003,2,2023-04-20,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50318,CUST-10318,3,U1017,2,2024-02-22,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50319,CUST-10319,8,U1003,2,2022-01-20,1,1,1,40.0,40.0,419.0,0.955556,2026-05-24 06:07:05.471695
50320,CUST-10320,4,U1017,1,2023-09-20,1,1,1,54.0,54.0,0.0,0.94,2026-05-24 06:07:05.471695
50321,CUST-10321,4,U1016,2,2022-02-23,1,1,1,71.0,71.0,340.0,0.921111,2026-05-24 06:07:05.471695
50322,CUST-10322,3,U1003,2,2022-07-12,1,1,1,371.0,371.0,74.0,0.9,2026-05-24 06:07:05.471695
50323,CUST-10323,1,U1017,1,2022-01-07,1,1,1,622.0,622.0,169.0,0.9,2026-05-24 06:07:05.471695
50324,CUST-10324,6,U1011,1,2022-03-22,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50325,CUST-10325,3,U1017,1,2022-11-25,1,1,1,0.0,0.0,51.0,1.0,2026-05-24 06:07:05.471695
50326,CUST-10326,2,U1011,2,2022-09-25,1,1,1,88.0,88.0,256.0,0.902222,2026-05-24 06:07:05.471695
50327,CUST-10327,4,U1017,2,2023-12-10,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50328,CUST-10328,7,U1003,1,2022-04-21,1,1,1,422.0,422.0,223.0,0.9,2026-05-24 06:07:05.471695
50329,CUST-10329,5,U1003,3,2023-11-03,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50330,CUST-10330,6,U1003,1,2023-07-09,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50331,CUST-10331,8,U1016,2,2024-02-22,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50332,CUST-10332,8,U1011,2,2024-03-23,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50333,CUST-10333,1,U1017,3,2023-03-05,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50334,CUST-10334,1,U1003,2,2022-12-20,1,1,1,307.0,307.0,104.0,0.9,2026-05-24 06:07:05.471695
50335,CUST-10335,8,U1008,3,2022-10-14,1,1,1,0.0,0.0,187.0,1.0,2026-05-24 06:07:05.471695
50336,CUST-10336,1,U1008,2,2023-04-30,1,1,1,102.0,102.0,0.0,0.9,2026-05-24 06:07:05.471695
50337,CUST-10337,7,U1017,2,2023-08-09,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50338,CUST-10338,3,U1008,1,2022-10-20,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50339,CUST-10339,8,U1017,1,2022-12-16,1,1,1,335.0,335.0,0.0,0.9,2026-05-24 06:07:05.471695
50340,CUST-10340,6,U1014,2,2023-08-13,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50341,CUST-10341,8,U1016,3,2024-03-18,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50342,CUST-10342,1,U1017,2,2022-10-21,1,1,1,175.0,175.0,116.0,0.9,2026-05-24 06:07:05.471695
50343,CUST-10343,1,U1008,1,2023-01-17,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50344,CUST-10344,1,U1014,1,2023-10-17,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50345,CUST-10345,4,U1014,1,2024-03-22,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50346,CUST-10346,5,U1014,1,2022-05-15,1,1,1,491.0,491.0,206.0,0.9,2026-05-24 06:07:05.471695
50347,CUST-10347,4,U1017,1,2023-12-24,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50348,CUST-10348,1,U1016,1,2022-11-12,1,1,1,0.0,0.0,115.0,1.0,2026-05-24 06:07:05.471695
50349,CUST-10349,2,U1017,2,2022-05-11,1,1,1,517.0,517.0,352.0,0.9,2026-05-24 06:07:05.471695
50350,CUST-10350,8,U1016,2,2023-11-04,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50351,CUST-10351,2,U1017,3,2024-03-13,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50352,CUST-10352,1,U1017,3,2022-08-22,1,1,1,278.0,278.0,0.0,0.9,2026-05-24 06:07:05.471695
50353,CUST-10353,1,U1003,2,2023-09-12,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50354,CUST-10354,7,U1003,3,2022-07-03,1,1,1,18.0,18.0,0.0,0.98,2026-05-24 06:07:05.471695
50355,CUST-10355,8,U1014,2,2022-10-22,1,1,1,0.0,0.0,103.0,1.0,2026-05-24 06:07:05.471695
50356,CUST-10356,2,U1016,1,2023-05-11,1,1,1,161.0,161.0,0.0,0.9,2026-05-24 06:07:05.471695
50357,CUST-10357,7,U1011,1,2023-12-17,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50358,CUST-10358,2,U1016,2,2023-09-13,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50359,CUST-10359,8,U1017,3,2023-06-16,1,1,1,79.0,79.0,0.0,0.912222,2026-05-24 06:07:05.471695
50360,CUST-10360,4,U1014,2,2023-04-19,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50361,CUST-10361,8,U1003,1,2023-11-19,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50362,CUST-10362,4,U1008,1,2022-09-30,1,1,1,0.0,0.0,196.0,1.0,2026-05-24 06:07:05.471695
50363,CUST-10363,2,U1014,2,2022-03-10,1,1,1,195.0,195.0,204.0,0.9,2026-05-24 06:07:05.471695
50364,CUST-10364,5,U1016,1,2024-03-06,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50365,CUST-10365,2,U1008,2,2023-08-26,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50366,CUST-10366,3,U1016,3,2023-12-08,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50367,CUST-10367,1,U1017,2,2024-02-21,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50368,CUST-10368,3,U1003,2,2022-06-25,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50369,CUST-10369,4,U1017,2,2023-04-16,1,1,1,64.0,64.0,0.0,0.928889,2026-05-24 06:07:05.471695
50370,CUST-10370,7,U1014,3,2023-12-25,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50371,CUST-10371,6,U1008,2,2022-07-03,1,1,1,0.0,0.0,162.0,1.0,2026-05-24 06:07:05.471695
50372,CUST-10372,1,U1011,1,2022-05-02,1,1,1,283.0,283.0,0.0,0.9,2026-05-24 06:07:05.471695
50373,CUST-10373,7,U1011,2,2024-01-09,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50374,CUST-10374,1,U1014,1,2022-06-03,1,1,1,0.0,0.0,48.0,1.0,2026-05-24 06:07:05.471695
50375,CUST-10375,1,U1011,1,2022-06-14,1,1,1,357.0,357.0,214.0,0.9,2026-05-24 06:07:05.471695
50376,CUST-10376,6,U1003,3,2023-09-02,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50377,CUST-10377,5,U1008,2,2022-02-11,1,1,1,387.0,387.0,113.0,0.9,2026-05-24 06:07:05.471695
50378,CUST-10378,7,U1014,3,2023-03-01,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50379,CUST-10379,8,U1014,2,2022-05-04,1,1,1,95.0,95.0,95.0,0.9,2026-05-24 06:07:05.471695
50380,CUST-10380,4,U1017,2,2022-02-22,1,1,1,242.0,242.0,236.0,0.9,2026-05-24 06:07:05.471695
50381,CUST-10381,6,U1008,2,2023-03-13,1,1,1,79.0,79.0,0.0,0.912222,2026-05-24 06:07:05.471695
50382,CUST-10382,6,U1016,2,2023-04-15,1,1,1,143.0,143.0,0.0,0.9,2026-05-24 06:07:05.471695
50383,CUST-10383,5,U1003,2,2022-09-30,1,1,1,107.0,107.0,236.0,0.9,2026-05-24 06:07:05.471695
50384,CUST-10384,3,U1003,2,2022-10-07,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50385,CUST-10385,7,U1011,1,2023-07-18,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50386,CUST-10386,4,U1016,2,2023-01-29,1,1,1,282.0,282.0,0.0,0.9,2026-05-24 06:07:05.471695
50387,CUST-10387,5,U1003,2,2022-12-30,1,1,1,0.0,0.0,10.0,1.0,2026-05-24 06:07:05.471695
50388,CUST-10388,3,U1017,2,2022-10-14,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50389,CUST-10389,5,U1014,1,2023-09-19,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50390,CUST-10390,3,U1011,2,2022-06-22,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50391,CUST-10391,1,U1008,1,2023-07-25,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50392,CUST-10392,7,U1017,2,2023-05-21,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50393,CUST-10393,7,U1016,1,2023-02-08,1,1,1,325.0,325.0,0.0,0.9,2026-05-24 06:07:05.471695
50394,CUST-10394,2,U1014,2,2022-09-03,1,1,1,291.0,291.0,29.0,0.9,2026-05-24 06:07:05.471695
50395,CUST-10395,8,U1016,1,2022-05-11,1,1,1,504.0,504.0,0.0,0.9,2026-05-24 06:07:05.471695
50396,CUST-10396,1,U1003,1,2022-09-25,1,1,1,76.0,76.0,66.0,0.915556,2026-05-24 06:07:05.471695
50397,CUST-10397,4,U1017,1,2023-08-30,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50398,CUST-10398,2,U1008,1,2023-09-25,1,1,1,11.0,11.0,0.0,0.987778,2026-05-24 06:07:05.471695
50399,CUST-10399,7,U1003,2,2023-04-06,1,1,1,0.0,0.0,66.0,1.0,2026-05-24 06:07:05.471695
50400,CUST-10400,7,U1014,2,2022-05-20,1,1,1,93.0,93.0,84.0,0.9,2026-05-24 06:07:05.471695
50401,CUST-10401,2,U1003,2,2023-12-26,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50402,CUST-10402,2,U1014,1,2024-02-19,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50403,CUST-10403,8,U1003,2,2022-05-12,1,1,1,277.0,277.0,36.0,0.9,2026-05-24 06:07:05.471695
50404,CUST-10404,3,U1008,2,2023-09-25,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50405,CUST-10405,4,U1017,2,2023-02-17,1,1,1,263.0,263.0,1.0,0.9,2026-05-24 06:07:05.471695
50406,CUST-10406,2,U1017,2,2023-08-05,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50407,CUST-10407,3,U1003,2,2022-12-18,1,1,1,106.0,106.0,0.0,0.9,2026-05-24 06:07:05.471695
50408,CUST-10408,1,U1014,2,2023-07-24,1,1,1,29.0,29.0,0.0,0.967778,2026-05-24 06:07:05.471695
50409,CUST-10409,7,U1003,1,2023-04-02,1,1,1,166.0,166.0,3.0,0.9,2026-05-24 06:07:05.471695
50410,CUST-10410,4,U1016,2,2022-05-20,1,1,1,8.0,8.0,226.0,0.991111,2026-05-24 06:07:05.471695
50411,CUST-10411,4,U1017,1,2024-01-30,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50412,CUST-10412,8,U1017,2,2022-06-16,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50413,CUST-10413,6,U1017,2,2023-06-09,1,1,1,52.0,52.0,0.0,0.942222,2026-05-24 06:07:05.471695
50414,CUST-10414,5,U1016,2,2024-02-09,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50415,CUST-10415,2,U1014,1,2022-12-09,1,1,1,48.0,48.0,0.0,0.946667,2026-05-24 06:07:05.471695
50416,CUST-10416,2,U1011,2,2022-08-22,1,1,1,89.0,89.0,87.0,0.901111,2026-05-24 06:07:05.471695
50417,CUST-10417,3,U1008,2,2023-10-21,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50418,CUST-10418,2,U1008,1,2023-04-06,1,1,1,215.0,215.0,0.0,0.9,2026-05-24 06:07:05.471695
50419,CUST-10419,5,U1011,1,2023-11-28,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50420,CUST-10420,8,U1014,3,2022-12-10,1,1,1,286.0,286.0,0.0,0.9,2026-05-24 06:07:05.471695
50421,CUST-10421,4,U1003,1,2022-08-19,1,1,1,101.0,101.0,308.0,0.9,2026-05-24 06:07:05.471695
50422,CUST-10422,8,U1017,3,2023-12-27,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50423,CUST-10423,8,U1003,3,2022-08-20,1,1,1,191.0,191.0,0.0,0.9,2026-05-24 06:07:05.471695
50424,CUST-10424,8,U1016,3,2022-10-09,1,1,1,61.0,61.0,21.0,0.932222,2026-05-24 06:07:05.471695
50425,CUST-10425,2,U1003,3,2022-03-29,1,1,1,574.0,574.0,211.0,0.9,2026-05-24 06:07:05.471695
50426,CUST-10426,8,U1014,3,2023-03-22,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50427,CUST-10427,1,U1014,2,2023-10-26,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50428,CUST-10428,6,U1014,2,2023-11-23,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50429,CUST-10429,8,U1016,2,2022-01-25,1,1,1,505.0,505.0,240.0,0.9,2026-05-24 06:07:05.471695
50430,CUST-10430,8,U1003,1,2024-03-17,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50431,CUST-10431,7,U1014,2,2022-11-06,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50432,CUST-10432,1,U1003,3,2022-05-24,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50433,CUST-10433,3,U1017,2,2023-08-16,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
50434,CUST-10434,8,U1017,2,2023-08-18,1,1,1,126.0,126.0,0.0,0.9,2026-05-24 06:07:05.471695
50435,CUST-10435,4,U1008,3,2022-09-03,1,1,1,250.0,250.0,0.0,0.9,2026-05-24 06:07:05.471695
50436,CUST-10436,4,U1008,3,2022-06-28,1,1,1,438.0,438.0,0.0,0.9,2026-05-24 06:07:05.471695
50437,CUST-10437,6,U1003,1,2023-03-02,1,1,1,138.0,138.0,0.0,0.9,2026-05-24 06:07:05.471695
50438,CUST-10438,1,U1011,3,2022-10-23,1,1,1,373.0,373.0,91.0,0.9,2026-05-24 06:07:05.471695
